shipment_id,origin_location,origin_lat,origin_lon,destination_location,destination_lat,destination_lon,shipment_date,shipment_mode,weight_kg,freight_cost_usd,estimated_arrival," ""Result""",conflict_type,conflict_severity,conflict_date,conflict_region,weather_location,weather_range,weather_azimuth,origin_location_encoded,destination_location_encoded,conflict_severity_encoded,region_Ethiopia,region_India,region_Myanmar,region_Nigeria,region_Pakistan,region_South Sudan,region_Ukraine,mode_Air,mode_Land,mode_Sea,conflict_type_encoded,weather_azimuth_angle,weather_azimuth_sin,weather_azimuth_cos,weather_location_encoded,shipment_day,shipment_month,shipment_year,shipment_weekday,shipping_duration_days,arrival_day,arrival_month,arrival_year,arrival_weekday
1541,(MRB)SHEPHERD FLD MR,37.9478,-94.9513,CABLETON,42.41,-86.24,2024-08-01,Air,2982,5459.12,2024-08-08,,Strike,Low,2024-08-06,India,WINFIELD,4.0,NE,82,82,0,False,True,False,False,False,False,False,True,False,False,1,45.0,0.7071067812,0.7071067812,23,1,8,2024,3,7,8,8,2024,3
441,NORTH LAKE PONTCHARTRAIN,38.675,-94.89,PLATFORM,38.5666,-82.3473,2023-02-01,Land,2753,4579.91,2023-02-12,,Border Skirmish,Low,2023-01-23,Pakistan,PITTSBURG,0.69,N,36,36,0,False,False,False,False,True,False,False,False,True,False,4,0.0,0.0,1.0,10,1,2,2023,2,11,12,2,2023,6
3084,NIANGUA JCT,37.4269,-80.3547,CUMMINSVILLE,43.23,-76.88,2024-08-01,Sea,8241,3554.54,2024-08-23,,Political Protest,Low,2024-08-01,India,GIBSONVILLE,1.65,NNW,266,266,0,False,True,False,False,False,False,False,False,False,True,0,337.5,-0.3826834324,0.9238795325,4,1,8,2024,3,22,23,8,2024,4
1710,INDIANAPOLIS INTL AR,34.36,-81.0063,CAIRO,37.0062,-89.1679,2023-07-01,Air,785,9946.65,2023-07-19,,Border Skirmish,Critical,2023-07-09,Ukraine,ST GEORGE,1.5,SSE,329,329,3,False,False,False,False,False,False,True,True,False,False,4,157.5,0.3826834324,-0.9238795325,25,1,7,2023,5,18,19,7,2023,2
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,MOUNTAIN CITY,4.0,E,205,205,2,True,False,False,False,False,False,False,True,False,False,1,90.0,1.0,6.123233996e-17,23,1,9,2024,6,19,20,9,2024,4
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,ROCKY FORD,0.0,N,630,630,0,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,17,1,8,2024,3,7,8,8,2024,3
3831,(CPR)NATRONA CO ARPT,36.805,-94.5238,ROBERTSON FORK,35.3022,-86.9512,2023-02-01,Sea,6104,1474.84,2023-02-18,,Border Skirmish,Low,2023-01-23,Pakistan,SHELL KNOB,4.99,SE,163,163,0,False,False,False,False,True,False,False,False,False,True,4,135.0,0.7071067812,-0.7071067812,3,1,2,2023,2,17,18,2,2023,5
3111,SABLE,39.9,-80.628,MADISON,38.6748,-122.0033,2023-01-01,Sea,6035,9623.24,2023-01-10,,Strike,High,2023-01-07,Nigeria,LANGSVILLE,1.93,SSW,90,90,2,False,False,False,True,False,False,False,False,False,True,1,202.5,-0.3826834324,-0.9238795325,15,1,1,2023,6,9,10,1,2023,1
2936,PIKE,34.86,-81.89,ARTHURTOWN,33.9735,-81.0157,2024-09-01,Air,7718,2871.24,2024-09-18,,Strike,High,2024-08-24,Ethiopia,NEWPORT,8.0,NNW,273,273,2,True,False,False,False,False,False,False,True,False,False,1,337.5,-0.3826834324,0.9238795325,34,1,9,2024,6,17,18,9,2024,2
4193,YOUNGSVILLE,36.57,-82.627,OCEAN VIEW,37.753,-122.3928,2024-02-01,Air,8752,8378.57,2024-02-25,,Political Protest,High,2024-02-01,India,SWEETLAND,1.53,SSW,56,56,2,False,True,False,False,False,False,False,True,False,False,0,202.5,-0.3826834324,-0.9238795325,4,1,2,2024,3,24,25,2,2024,6
989,HIGDEN,34.07,-81.04,FAIRLAND,36.75,-94.85,2023-07-01,Air,7391,8228.1,2023-07-22,,Border Skirmish,Critical,2023-07-09,Ukraine,EARL,1.81,W,323,323,3,False,False,False,False,False,False,True,True,False,False,4,270.0,-1.0,-1.836970199e-16,8,1,7,2023,5,21,22,7,2023,5
4783,ASHLEY,31.9792,-97.53,LA SAL JCT ARPT,38.183,-109.6711,2024-08-01,Land,2110,8349.62,2024-08-10,,Strike,High,2024-08-08,Ethiopia,HIGHLAND PARK,2.32,W,10,10,2,True,False,False,False,False,False,False,False,True,False,1,270.0,-1.0,-1.836970199e-16,6,1,8,2024,3,9,10,8,2024,5
2734,(DDC)DODGE CITY ARPT,33.18,-96.76,FORDLAND,37.2138,-92.9269,2023-03-01,Air,3181,2438.98,2023-03-25,,Riots,Low,2023-02-19,Ethiopia,GUNTER,0.33,SE,246,246,0,True,False,False,False,False,False,False,True,False,False,2,135.0,0.7071067812,-0.7071067812,48,1,3,2023,2,24,25,3,2023,5
2734,(DDC)DODGE CITY ARPT,33.18,-96.76,FORDLAND,37.2138,-92.9269,2023-03-01,Air,3181,2438.98,2023-03-25,,Riots,Low,2023-02-19,Ethiopia,GRANBURY,0.9,SE,246,246,0,True,False,False,False,False,False,False,True,False,False,2,135.0,0.7071067812,-0.7071067812,9,1,3,2023,2,24,25,3,2023,5
4213,REXBURG MDSN CO ARPT,36.18,-94.7089,ARTESIAN,33.2805,-92.4301,2023-04-01,Sea,6330,6707.05,2023-04-27,,Political Protest,High,2023-04-08,Pakistan,ACORN,1.79,NE,169,169,2,False,False,False,False,True,False,False,False,False,True,0,45.0,0.7071067812,0.7071067812,2,1,4,2023,5,26,27,4,2023,3
1710,INDIANAPOLIS INTL AR,34.36,-81.0063,CAIRO,37.0062,-89.1679,2023-07-01,Air,785,9946.65,2023-07-19,,Border Skirmish,Critical,2023-07-09,Ukraine,WEST HAVEN,0.89,NE,329,329,3,False,False,False,False,False,False,True,True,False,False,4,45.0,0.7071067812,0.7071067812,8,1,7,2023,5,18,19,7,2023,2
2715,RALPH,35.2879,-80.8123,(DPG)MICHAEL AAF DUG,40.1569,-112.8937,2024-09-01,Air,7603,1828.92,2024-09-20,,Strike,High,2024-08-24,Ethiopia,BLOUNTVILLE,5.0,WSW,197,197,2,True,False,False,False,False,False,False,True,False,False,1,247.5,-0.9238795325,-0.3826834324,11,1,9,2024,6,19,20,9,2024,4
4924,SANTA RITA,34.7204,-84.2387,HOGES CHAPEL,37.3477,-80.6054,2023-07-01,Air,293,9342.58,2023-07-10,,Border Skirmish,Critical,2023-07-09,Ukraine,PINE HILL,0.69,N,224,224,3,False,False,False,False,False,False,True,True,False,False,4,0.0,0.0,1.0,1,1,7,2023,5,9,10,7,2023,0
2805,NOBLES XRDS,33.61,-97.938,WOODRUFF,39.7775,-80.5424,2024-04-01,Air,8249,1627.46,2024-04-14,,Political Protest,Moderate,2024-04-09,Ethiopia,KEETER,0.58,E,186,186,1,True,False,False,False,False,False,False,True,False,False,0,90.0,1.0,6.123233996e-17,6,1,4,2024,0,13,14,4,2024,6
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,HEARDS,2.95,NNW,557,557,0,False,True,False,False,False,False,False,True,False,False,0,337.5,-0.3826834324,0.9238795325,18,1,8,2024,3,11,12,8,2024,0
3727,BRADYS BEND,38.849,-94.2835,MT TABOR,40.86,-74.5,2023-09-01,Sea,4113,6159.67,2023-09-13,,Armed Conflict,Moderate,2023-09-10,India,WELLSVILLE,0.0,N,59,59,1,False,True,False,False,False,False,False,False,False,True,5,0.0,0.0,1.0,4,1,9,2023,4,12,13,9,2023,2
3677,ELMWOOD,38.432,-95.762,GOESSEL,38.25,-97.35,2024-08-01,Sea,9721,7165.56,2024-08-20,,Strike,Low,2024-08-06,India,EMPORIA,1.42,SE,120,120,0,False,True,False,False,False,False,False,False,False,True,1,135.0,0.7071067812,-0.7071067812,24,1,8,2024,3,19,20,8,2024,1
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,GUNTER,1.45,WNW,226,226,0,True,False,False,False,False,False,False,True,False,False,2,292.5,-0.9238795325,0.3826834324,48,1,3,2023,2,15,16,3,2023,3
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,FARMVILLE,2.96,NNE,630,630,0,False,True,False,False,False,False,False,True,False,False,0,22.5,0.3826834324,0.9238795325,48,1,8,2024,3,7,8,8,2024,3
4213,REXBURG MDSN CO ARPT,36.18,-94.7089,ARTESIAN,33.2805,-92.4301,2023-04-01,Sea,6330,6707.05,2023-04-27,,Political Protest,High,2023-04-08,Pakistan,CHARLESTON,2.82,W,169,169,2,False,False,False,False,True,False,False,False,False,True,0,270.0,-1.0,-1.836970199e-16,6,1,4,2023,5,26,27,4,2023,3
4560,RICHFIELD,38.506,-81.8128,SHILLING,36.3448,-119.9788,2023-01-01,Sea,4177,6274.3,2023-01-10,,Strike,High,2023-01-07,Nigeria,SINKING SPG,1.48,NNW,145,145,2,False,False,False,True,False,False,False,False,False,True,1,337.5,-0.3826834324,0.9238795325,6,1,1,2023,6,9,10,1,2023,1
380,GANSEVOORT,32.3305,-82.936,FOLLY BEACH C-MAN (FBIS1),32.5425,-79.6639,2023-07-01,Air,8684,7706.32,2023-07-17,,Border Skirmish,Critical,2023-07-09,Ukraine,I-75 AT EXIT 16,1.37,ESE,199,199,3,False,False,False,False,False,False,True,True,False,False,4,112.5,0.9238795325,-0.3826834324,3,1,7,2023,5,16,17,7,2023,0
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,WORSHAM,0.34,E,329,329,0,False,True,False,False,False,False,False,False,True,False,0,90.0,1.0,6.123233996e-17,30,1,8,2024,3,14,15,8,2024,3
2432,PEHRSON STATION,34.1735,-96.6424,CLINTONVILLE,31.41,-85.91,2023-03-01,Air,3304,5924.85,2023-03-16,,Riots,Low,2023-02-19,Ethiopia,POOLVILLE,4.92,W,226,226,0,True,False,False,False,False,False,False,True,False,False,2,270.0,-1.0,-1.836970199e-16,15,1,3,2023,2,15,16,3,2023,3
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,BLOOMFIELD,5.34,WNW,557,557,0,False,True,False,False,False,False,False,True,False,False,0,292.5,-0.9238795325,0.3826834324,90,1,8,2024,3,11,12,8,2024,0
4095,COTTLEVILLE,36.86,-92.7707,THREET,34.9295,-87.8388,2023-07-01,Air,3664,3925.84,2023-07-21,,Riots,Critical,2023-07-11,India,EUREKA SPGS,1.0,W,45,45,3,False,True,False,False,False,False,False,True,False,False,2,270.0,-1.0,-1.836970199e-16,3,1,7,2023,5,20,21,7,2023,4
1909,PLEASANT VIEW,34.888,-85.0453,PANAMA CITY BEACH,30.134,-85.715,2023-09-01,Sea,6717,5017.95,2023-09-17,,Political Protest,Moderate,2023-08-30,India,PUMPKINTOWN,0.0,N,13,13,1,False,True,False,False,False,False,False,False,False,True,0,0.0,0.0,1.0,8,1,9,2023,4,16,17,9,2023,6
4703,CHILDS,36.52,-92.6259,TAMPICO,48.3089,-106.8248,2023-04-01,Air,80,9681.82,2023-04-21,,Political Protest,High,2023-04-08,Pakistan,(VIH)ROLLA/VICHY ARP,1.76,NW,243,243,2,False,False,False,False,True,False,False,True,False,False,0,315.0,-0.7071067812,0.7071067812,3,1,4,2023,5,20,21,4,2023,4
2805,NOBLES XRDS,33.61,-97.938,WOODRUFF,39.7775,-80.5424,2024-04-01,Air,8249,1627.46,2024-04-14,,Political Protest,Moderate,2024-04-09,Ethiopia,KAUFMAN,0.87,NNW,186,186,1,True,False,False,False,False,False,False,True,False,False,0,337.5,-0.3826834324,0.9238795325,9,1,4,2024,0,13,14,4,2024,6
2936,PIKE,34.86,-81.89,ARTHURTOWN,33.9735,-81.0157,2024-09-01,Air,7718,2871.24,2024-09-18,,Strike,High,2024-08-24,Ethiopia,RICHARDSON COVE,2.5,W,273,273,2,True,False,False,False,False,False,False,True,False,False,1,270.0,-1.0,-1.836970199e-16,39,1,9,2024,6,17,18,9,2024,2
248,BLUE RIVER,34.47,-80.0039,LAMAR ARPT,38.07,-102.68,2024-09-01,Sea,4302,6224.26,2024-09-19,,Strike,High,2024-08-24,Ethiopia,RALEIGH,2.76,E,172,172,2,True,False,False,False,False,False,False,False,False,True,1,90.0,1.0,6.123233996e-17,39,1,9,2024,6,18,19,9,2024,3
989,HIGDEN,34.07,-81.04,FAIRLAND,36.75,-94.85,2023-07-01,Air,7391,8228.1,2023-07-22,,Border Skirmish,Critical,2023-07-09,Ukraine,BOWMAN,2.41,WNW,323,323,3,False,False,False,False,False,False,True,True,False,False,4,292.5,-0.9238795325,0.3826834324,10,1,7,2023,5,21,22,7,2023,5
2755,TOLEDO BEND RES NORT,33.9388,-98.7113,(NBC)MCAS BEAUFORT,32.49,-80.7,2024-04-01,Land,7361,8386.19,2024-04-20,,Political Protest,Moderate,2024-04-09,Ethiopia,RULE,2.8,E,134,134,1,True,False,False,False,False,False,False,False,True,False,0,90.0,1.0,6.123233996e-17,24,1,4,2024,0,19,20,4,2024,5
3677,ELMWOOD,38.432,-95.762,GOESSEL,38.25,-97.35,2024-08-01,Sea,9721,7165.56,2024-08-20,,Strike,Low,2024-08-06,India,VALLEY FALLS,3.24,WSW,120,120,0,False,True,False,False,False,False,False,False,False,True,1,247.5,-0.9238795325,-0.3826834324,24,1,8,2024,3,19,20,8,2024,1
1801,VALLE VISTA,37.4106,-91.33,GREENE,44.2052,-70.135,2023-08-01,Air,4678,1580.08,2023-08-20,,Political Protest,Low,2023-07-24,Myanmar,DIAZ,1.54,E,33,33,0,False,False,True,False,False,False,False,True,False,False,0,90.0,1.0,6.123233996e-17,24,1,8,2023,1,19,20,8,2023,6
4703,CHILDS,36.52,-92.6259,TAMPICO,48.3089,-106.8248,2023-04-01,Air,80,9681.82,2023-04-21,,Political Protest,High,2023-04-08,Pakistan,NEOSHO ARPT,0.89,SW,243,243,2,False,False,False,False,True,False,False,True,False,False,0,225.0,-0.7071067812,-0.7071067812,5,1,4,2023,5,20,21,4,2023,4
2805,NOBLES XRDS,33.61,-97.938,WOODRUFF,39.7775,-80.5424,2024-04-01,Air,8249,1627.46,2024-04-14,,Political Protest,Moderate,2024-04-09,Ethiopia,SMOOTS,0.45,WSW,186,186,1,True,False,False,False,False,False,False,True,False,False,0,247.5,-0.9238795325,-0.3826834324,15,1,4,2024,0,13,14,4,2024,6
3548,PAWNEE,37.0231,-80.3551,ROMEOVILLE,41.6616,-88.073,2024-08-01,Land,5341,1906.41,2024-08-15,,Political Protest,Low,2024-08-01,India,ESMONT,3.24,WSW,329,329,0,False,True,False,False,False,False,False,False,True,False,0,247.5,-0.9238795325,-0.3826834324,36,1,8,2024,3,14,15,8,2024,3
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,MT CROGHAN,0.0,N,329,329,3,False,False,False,False,False,False,True,False,False,True,4,0.0,0.0,1.0,12,1,7,2023,5,15,16,7,2023,6
566,KIROLI WOODS,34.8695,-90.94,OELRICHS,43.19,-103.0,2023-07-01,Land,8146,6417.22,2023-07-24,,Riots,Critical,2023-07-11,India,WILLIAMS JUNCTION,0.89,NW,38,38,3,False,True,False,False,False,False,False,False,True,False,2,315.0,-0.7071067812,0.7071067812,3,1,7,2023,5,23,24,7,2023,0
3236,AURORA CHERRY CREEK,37.7803,-93.11,FAITH,44.98,-102.21,2023-08-01,Sea,2561,7459.89,2023-08-04,,Political Protest,Low,2023-07-24,Myanmar,BRYSON,3.7,SSW,30,30,0,False,False,True,False,False,False,False,False,False,True,0,202.5,-0.3826834324,-0.9238795325,11,1,8,2023,1,3,4,8,2023,4
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,TOLCHESTER MD (TCBM2),0.0,N,774,774,0,False,True,False,False,False,False,False,False,True,False,0,0.0,0.0,1.0,3,1,8,2024,3,14,15,8,2024,3
1801,VALLE VISTA,37.4106,-91.33,GREENE,44.2052,-70.135,2023-08-01,Air,4678,1580.08,2023-08-20,,Political Protest,Low,2023-07-24,Myanmar,WHEELING,2.33,ESE,33,33,0,False,False,True,False,False,False,False,True,False,False,0,112.5,0.9238795325,-0.3826834324,5,1,8,2023,1,19,20,8,2023,6
1405,MODOC,36.6357,-96.4,SENECA CREEK,39.3,-76.38,2023-09-01,Sea,8360,9467.44,2023-09-07,,Armed Conflict,Moderate,2023-09-10,India,SHAWNEE,2.09,N,154,154,1,False,True,False,False,False,False,False,False,False,True,5,0.0,0.0,1.0,4,1,9,2023,4,6,7,9,2023,3
1357,OCEAN GROVE,37.4067,-93.53,KANNAPOLIS,35.49,-80.77,2023-08-01,Land,3421,4018.78,2023-08-18,,Political Protest,Low,2023-07-24,Myanmar,SPAVINAW,5.35,S,58,58,0,False,False,True,False,False,False,False,False,True,False,0,180.0,1.224646799e-16,-1.0,3,1,8,2023,1,17,18,8,2023,4
1848,BRIDGEPORT,38.43,-80.48,ZION,37.97,-78.22,2024-08-01,Land,4597,237.51,2024-08-09,,Political Protest,Low,2024-08-01,India,FREE UNION,2.53,SSE,204,204,0,False,True,False,False,False,False,False,False,True,False,0,157.5,0.3826834324,-0.9238795325,84,1,8,2024,3,8,9,8,2024,4
3829,SANDY BANK,37.38,-77.1182,OHIOVILLE,41.7326,-74.0645,2024-08-01,Air,3642,1554.96,2024-08-08,,Political Protest,Low,2024-08-01,India,CRISFIELD CG (CRS),0.0,N,630,630,0,False,True,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,4,1,8,2024,3,7,8,8,2024,3
4781,BARCELONETA,34.8,-82.23,BLAKELY,31.3411,-84.93,2024-02-01,Sea,2280,989.21,2024-02-07,,Political Protest,High,2024-02-01,India,UNION CO ARPT,1.01,SE,79,79,2,False,True,False,False,False,False,False,False,False,True,0,135.0,0.7071067812,-0.7071067812,2,1,2,2024,3,6,7,2,2024,2
2169,BREAKS,39.2692,-93.26,RIVERSIDE,42.1486,-77.0802,2023-08-01,Land,7802,7311.92,2023-08-14,,Political Protest,Low,2023-07-24,Myanmar,BIBLE GROVE,0.0,N,57,57,0,False,False,True,False,False,False,False,False,True,False,0,0.0,0.0,1.0,20,1,8,2023,1,13,14,8,2023,0
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,PIPE CREEK MILL,2.69,NNW,517,517,0,False,True,False,False,False,False,False,True,False,False,0,337.5,-0.3826834324,0.9238795325,16,1,8,2024,3,12,13,8,2024,1
164,SOMERSET,38.688,-77.02,DICKSON,38.29,-82.48,2024-08-01,Land,4102,3920.69,2024-08-15,,Political Protest,Low,2024-08-01,India,PLEASANT VIEW,1.2,NNE,774,774,0,False,True,False,False,False,False,False,False,True,False,0,22.5,0.3826834324,0.9238795325,6,1,8,2024,3,14,15,8,2024,3
445,LA SAL JCT ARPT,39.3703,-93.3,SEQUATCHIE,35.11,-85.59,2023-08-01,Air,847,4274.37,2023-08-27,,Political Protest,Low,2023-07-24,Myanmar,KAHOKA,0.33,SW,62,62,0,False,False,True,False,False,False,False,True,False,False,0,225.0,-0.7071067812,-0.7071067812,40,1,8,2023,1,26,27,8,2023,6
3045,MIDLAND,38.38,-79.9134,BRANCHVILLE,33.2602,-80.8148,2024-08-01,Sea,8573,7737.39,2024-08-25,,Political Protest,Low,2024-08-01,India,AFTON,0.91,NE,346,277,0,False,True,False,False,False,False,False,False,False,True,0,45.0,0.7071067812,0.7071067812,24,1,8,2024,3,24,25,8,2024,6
756,WHITE SULPHUR SPGS,32.0295,-94.36,HERMITAGE,34.28,-85.04,2024-07-01,Land,4050,6623.08,2024-07-29,,Civil Unrest,Low,2024-06-29,Ethiopia,CANALE,0.61,ESE,178,178,0,True,False,False,False,False,False,False,False,True,False,3,112.5,0.9238795325,-0.3826834324,3,1,7,2024,0,28,29,7,2024,0
987,ALLENTON,34.08,-81.9914,BERNHARTS,40.3712,-75.9253,2023-07-01,Air,2455,858.15,2023-07-29,,Border Skirmish,Critical,2023-07-09,Ukraine,CHESTERFIELD,3.08,SW,299,299,3,False,False,False,False,False,False,True,True,False,False,4,225.0,-0.7071067812,-0.7071067812,15,1,7,2023,5,28,29,7,2023,5
3518,PORT O'CONNOR,33.2939,-83.8191,CANOVA,38.6798,-77.4107,2023-07-01,Land,673,4166.89,2023-07-21,,Border Skirmish,Critical,2023-07-09,Ukraine,NIXON,5.98,SE,103,103,3,False,False,False,False,False,False,True,False,True,False,4,135.0,0.7071067812,-0.7071067812,7,1,7,2023,5,20,21,7,2023,4
3111,SABLE,39.9,-80.628,MADISON,38.6748,-122.0033,2023-01-01,Sea,6035,9623.24,2023-01-10,,Strike,High,2023-01-07,Nigeria,GRACEY,0.82,WNW,90,90,2,False,False,False,True,False,False,False,False,False,True,1,292.5,-0.9238795325,0.3826834324,17,1,1,2023,6,9,10,1,2023,1
4478,LOWMAN,32.9773,-81.7213,BROMMERSTOWN,40.61,-76.17,2023-07-01,Air,4024,8232.89,2023-07-05,,Border Skirmish,Critical,2023-07-09,Ukraine,TYBEE ISLAND,4.07,WNW,242,242,3,False,False,False,False,False,False,True,True,False,False,4,292.5,-0.9238795325,0.3826834324,37,1,7,2023,5,4,5,7,2023,2
4060,BOYDVILLE,35.99,-81.3327,MT STERLING,43.33,-91.0,2024-09-01,Air,3818,8371.55,2024-09-20,,Strike,High,2024-08-24,Ethiopia,LEBANON,4.0,W,205,205,2,True,False,False,False,False,False,False,True,False,False,1,270.0,-1.0,-1.836970199e-16,14,1,9,2024,6,19,20,9,2024,4
2805,NOBLES XRDS,33.61,-97.938,WOODRUFF,39.7775,-80.5424,2024-04-01,Air,8249,1627.46,2024-04-14,,Political Protest,Moderate,2024-04-09,Ethiopia,KELLER,2.8,N,186,186,1,True,False,False,False,False,False,False,True,False,False,0,0.0,0.0,1.0,15,1,4,2024,0,13,14,4,2024,6
1425,RANSOM,39.29,-78.99,STEUBENVILLE,40.36,-80.62,2024-08-01,Air,7173,9387.04,2024-08-13,,Political Protest,Low,2024-08-01,India,SHAHAN,1.28,WNW,517,517,0,False,True,False,False,False,False,False,True,False,False,0,292.5,-0.9238795325,0.3826834324,6,1,8,2024,3,12,13,8,2024,1
3199,LIVINGSTON,34.2435,-81.32,KEARNEY,40.6752,-99.1085,2023-07-01,Sea,1006,9620.61,2023-07-16,,Border Skirmish,Critical,2023-07-09,Ukraine,BENNETTSVILLE,0.89,NE,329,329,3,False,False,False,False,False,False,True,False,False,True,4,45.0,0.7071067812,0.7071067812,3,1,7,2023,5,15,16,7,2023,6
3084,NIANGUA JCT,37.4269,-80.3547,CUMMINSVILLE,43.23,-76.88,2024-08-01,Sea,8241,3554.54,2024-08-23,,Political Protest,Low,2024-08-01,India,HUGHES,2.65,NNE,266,266,0,False,True,False,False,False,False,False,False,False,True,0,22.5,0.3826834324,0.9238795325,6,1,8,2024,3,22,23,8,2024,4
1914,TIOGA,38.0229,-94.6432,CUSTER,43.73,-103.44,2023-09-01,Air,6925,6937.37,2023-09-26,,Armed Conflict,Moderate,2023-09-10,India,WILDWOOD ESTATES,0.88,SE,80,80,1,False,True,False,False,False,False,False,True,False,False,5,135.0,0.7071067812,-0.7071067812,2,1,9,2023,4,25,26,9,2023,1
4068,WALAPAI,36.0559,-94.899,HAPPY HOME,36.499,-79.6346,2023-04-01,Land,5385,9359.16,2023-04-13,,Political Protest,High,2023-04-08,Pakistan,LAMPE,2.32,ESE,155,155,2,False,False,False,False,True,False,False,False,True,False,0,112.5,0.9238795325,-0.3826834324,3,1,4,2023,5,12,13,4,2023,3
3677,ELMWOOD,38.432,-95.762,GOESSEL,38.25,-97.35,2024-08-01,Sea,9721,7165.56,2024-08-20,,Strike,Low,2024-08-06,India,FOSTORIA,7.22,N,120,120,0,False,True,False,False,False,False,False,False,False,True,1,0.0,0.0,1.0,4,1,8,2024,3,19,20,8,2024,1
3084,NIANGUA JCT,37.4269,-80.3547,CUMMINSVILLE,43.23,-76.88,2024-08-01,Sea,8241,3554.54,2024-08-23,,Political Protest,Low,2024-08-01,India,ELAM,1.44,N,266,266,0,False,True,False,False,False,False,False,False,False,True,0,0.0,0.0,1.0,47,1,8,2024,3,22,23,8,2024,4
987,ALLENTON,34.08,-81.9914,BERNHARTS,40.3712,-75.9253,2023-07-01,Air,2455,858.15,2023-07-29,,Border Skirmish,Critical,2023-07-09,Ukraine,EARLY BRANCH,0.69,N,299,299,3,False,False,False,False,False,False,True,True,False,False,4,0.0,0.0,1.0,6,1,7,2023,5,28,29,7,2023,5
1056,SCIOTA,39.16,-83.2133,REEDLEY AIRPORT,36.6595,-119.4555,2023-01-01,Sea,4063,7382.52,2023-01-15,,Strike,High,2023-01-07,Nigeria,MORGANTOWN,2.64,SSE,221,221,2,False,False,False,True,False,False,False,False,False,True,1,157.5,0.3826834324,-0.9238795325,14,1,1,2023,6,14,15,1,2023,6
737,BROOKLYN,37.52,-78.9286,FT DETRICK,39.4177,-77.3995,2024-08-01,Air,5346,626.95,2024-08-12,,Political Protest,Low,2024-08-01,India,SEAFORTH,3.04,W,557,557,0,False,True,False,False,False,False,False,True,False,False,0,270.0,-1.0,-1.836970199e-16,3,1,8,2024,3,11,12,8,2024,0
445,LA SAL JCT ARPT,39.3703,-93.3,SEQUATCHIE,35.11,-85.59,2023-08-01,Air,847,4274.37,2023-08-27,,Political Protest,Low,2023-07-24,Myanmar,CLAY,1.34,ENE,62,62,0,False,False,True,False,False,False,False,True,False,False,0,67.5,0.9238795325,0.3826834324,13,1,8,2023,1,26,27,8,2023,6
987,ALLENTON,34.08,-81.9914,BERNHARTS,40.3712,-75.9253,2023-07-01,Air,2455,858.15,2023-07-29,,Border Skirmish,Critical,2023-07-09,Ukraine,GRANITE FALLS,2.55,W,299,299,3,False,False,False,False,False,False,True,True,False,False,4,270.0,-1.0,-1.836970199e-16,4,1,7,2023,5,28,29,7,2023,5
1710,INDIANAPOLIS INTL AR,34.36,-81.0063,CAIRO,37.0062,-89.1679,2023-07-01,Air,785,9946.65,2023-07-19,,Border Skirmish,Critical,2023-07-09,Ukraine,NIXON,5.98,SE,329,329,3,False,False,False,False,False,False,True,True,False,False,4,135.0,0.7071067812,-0.7071067812,7,1,7,2023,5,18,19,7,2023,2
987,ALLENTON,34.08,-81.9914,BERNHARTS,40.3712,-75.9253,2023-07-01,Air,2455,858.15,2023-07-29,,Border Skirmish,Critical,2023-07-09,Ukraine,HAMPTON VARNVILLE AR,0.69,S,299,299,3,False,False,False,False,False,False,True,True,False,False,4,180.0,1.224646799e-16,-1.0,6,1,7,2023,5,28,29,7,2023,5
